Laureate 1 0 1 ﻿Nobel Derek O
. 1 1 1 Henson Peter O
Peter 1 1 1 . Higgins B-PER
Higgins 1 1 1 Peter . I-PER
. 1 1 1 Higgins Udo O
Udo 1 1 1 . Kruschwitz B-PER
Kruschwitz 1 1 1 Udo . I-PER
. 1 1 1 Kruschwitz Massimo O
Massimo 1 1 1 . Poesio B-PER
Poesio 1 1 1 Massimo . I-PER
. 1 1 1 Poesio Ray O
Ray 1 1 1 . Turner B-PER
Turner 1 1 1 Ray . I-PER
. 1 1 1 Turner Norbert O
Norbert 1 1 1 . Voelker B-PER
Voelker 1 1 1 Norbert . I-PER
. 1 1 1 Voelker School O
School 1 1 0 . of O
of 0 1 1 School Computer O
Computer 1 0 1 of Science O
Science 1 1 0 Computer and O
and 0 1 1 Science Electronic O
Electronic 1 0 1 and Engineering O
Engineering 1 1 1 Electronic : O
: 1 1 1 Engineering : O
: 1 1 1 : Intelligent O
Intelligent 1 1 1 : Systems O
Systems 1 1 1 Intelligent Research O
Research 1 1 1 Systems Group O
Group 1 1 1 Research . O
. 1 1 1 Group The O
The 1 1 1 . Intelligent O
Intelligent 1 1 1 The Systems O
Systems 1 1 1 Intelligent Group O
Group 1 1 0 Systems pursues O
pursues 0 1 0 Group internationally-leading O
internationally-leading 0 0 0 pursues research O
research 0 0 0 internationally-leading in O
in 0 0 0 research a O
a 0 0 0 in wide O
wide 0 0 0 a range O
range 0 0 0 wide of O
of 0 0 1 range Intelligent O
Intelligent 1 0 1 of Systems O
Systems 1 1 1 Intelligent , O
, 1 1 0 Systems with O
with 0 1 0 , strengths O
strengths 0 0 0 with in O
in 0 0 0 strengths theory O
theory 0 0 0 in and O
and 0 0 0 theory applications O
applications 0 0 0 and in O
in 0 0 1 applications . O
. 1 0 1 in Evolutionary O
Evolutionary 1 1 1 . Algorithms O
Algorithms 1 1 1 Evolutionary , O
, 1 1 1 Algorithms Optimisation O
Optimisation 1 1 0 , and O
and 0 1 1 Optimisation Learning O
Learning 1 0 1 and . O
. 1 1 1 Learning The O
The 1 1 0 . group O
group 0 1 0 The is O
is 0 0 0 group a O
a 0 0 0 is world-leader O
world-leader 0 0 0 a in O
in 0 0 0 world-leader evolutionary O
evolutionary 0 0 0 in computation O
computation 0 0 0 evolutionary and O
and 0 0 0 computation has O
has 0 0 0 and a O
a 0 0 0 has major O
major 0 0 0 a presence O
presence 0 0 0 major in O
in 0 0 0 presence numerical O
numerical 0 0 0 in optimisation O
optimisation 0 0 0 numerical and O
and 0 0 0 optimisation information O
information 0 0 0 and theory. O
theory. 0 0 1 information More O
More 1 0 0 theory. information O
information 0 1 1 More . O
. 1 0 0 information Brain-Computer O
Brain-Computer 0 1 1 . Interfaces O
Interfaces 1 0 1 Brain-Computer . O
. 1 1 1 Interfaces The O
The 1 1 0 . group O
group 0 1 0 The works O
works 0 0 0 group in O
in 0 0 0 works the O
the 0 0 0 in rapidly O
rapidly 0 0 0 the growing O
growing 0 0 0 rapidly area O
area 0 0 0 growing of O
of 0 0 0 area detecting O
detecting 0 0 0 of and O
and 0 0 0 detecting then O
then 0 0 0 and converting O
converting 0 0 0 then brain O
brain 0 0 0 converting responses O
responses 0 0 0 brain into O
into 0 0 0 responses control O
control 0 0 0 into signals O
signals 0 0 0 control for O
for 0 0 0 signals a O
a 0 0 0 for computer. O
computer. 0 0 1 a More O
More 1 0 0 computer. information O
information 0 1 1 More . O
. 1 0 1 information Computational O
Computational 1 1 1 . Finance O
Finance 1 1 0 Computational and O
and 0 1 1 Finance Economic O
Economic 1 0 1 and Agents O
Agents 1 1 1 Economic . O
. 1 1 1 Agents The O
The 1 1 0 . group O
group 0 1 0 The has O
has 0 0 0 group become O
become 0 0 0 has a O
a 0 0 0 become world-leader O
world-leader 0 0 0 a in O
in 0 0 0 world-leader the O
the 0 0 0 in area O
area 0 0 0 the of O
of 0 0 1 area Computational O
Computational 1 0 1 of Finance O
Finance 1 1 1 Computational . O
. 1 1 1 Finance A O
A 1 1 1 . Centre O
Centre 1 1 0 A for O
for 0 1 1 Centre Computational O
Computational 1 0 1 for Finance O
Finance 1 1 0 Computational and O
and 0 1 1 Finance Economic O
Economic 1 0 1 and Agents O
Agents 1 1 1 Economic ( O
( 1 1 0 Agents CCFEA O
CCFEA 0 1 1 ( ) O
) 1 0 0 CCFEA was O
was 0 1 0 ) established O
established 0 0 1 was ( O
( 1 0 1 established 2004 O
2004 1 1 1 ( ) O
) 1 1 0 2004 by O
by 0 1 0 ) the O
the 0 0 0 by group O
group 0 0 0 the and O
and 0 0 0 group staff O
staff 0 0 0 and in O
in 0 0 1 staff Economics O
Economics 1 0 1 in , O
, 1 1 0 Economics in O
in 0 1 1 , Accountancy O
Accountancy 1 0 1 in , O
, 1 1 1 Accountancy Finance O
Finance 1 1 0 , and O
and 0 1 1 Finance Management O
Management 1 0 1 and , O
, 1 1 0 Management and O
and 0 1 0 , in O
in 0 0 1 and Mathematics O
Mathematics 1 0 1 in . O
. 1 1 1 Mathematics More O
More 1 1 0 . information O
information 0 1 1 More . O
. 1 0 1 information Current O
Current 1 1 0 . interests O
interests 0 1 1 Current . O
. 1 0 0 interests population-based O
population-based 0 1 0 . and O
and 0 0 0 population-based probabilistic O
probabilistic 0 0 0 and search O
search 0 0 0 probabilistic methods O
methods 0 0 1 search . O
. 1 0 0 methods swarm-intelligence O
swarm-intelligence 0 1 0 . and O
and 0 0 0 swarm-intelligence principled O
principled 0 0 0 and swarm-engineering O
swarm-engineering 0 0 0 principled design O
design 0 0 0 swarm-engineering methodologies O
methodologies 0 0 1 design . O
. 1 0 0 methodologies non-linear O
non-linear 0 1 0 . multi-step O
multi-step 0 0 0 non-linear conjugate-gradient O
conjugate-gradient 0 0 0 multi-step methods O
methods 0 0 1 conjugate-gradient . O
. 1 0 0 methods interdisciplinary O
interdisciplinary 0 1 0 . integration O
integration 0 0 0 interdisciplinary of O
of 0 0 0 integration evolutionary O
evolutionary 0 0 0 of computation O
computation 0 0 0 evolutionary constraint-satisfaction O
constraint-satisfaction 0 0 0 computation techniques O
techniques 0 0 0 constraint-satisfaction in O
in 0 0 0 techniques computational O
computational 0 0 0 in finance O
finance 0 0 0 computational and O
and 0 0 0 finance economics O
economics 0 0 1 and . O
. 1 0 0 economics exploiting O
exploiting 0 1 0 . statistical O
statistical 0 0 0 exploiting mechanics/stochastic-control O
mechanics/stochastic-control 0 0 0 statistical theory O
theory 0 0 0 mechanics/stochastic-control for O
for 0 0 0 theory the O
the 0 0 0 for better O
better 0 0 0 the understanding O
understanding 0 0 0 better of O
of 0 0 0 understanding intelligent O
intelligent 0 0 0 of systems O
systems 0 0 1 intelligent . O
. 1 0 0 systems developing O
developing 0 1 0 . features O
features 0 0 0 developing and O
and 0 0 0 features classifiers O
classifiers 0 0 0 and that O
that 0 0 0 classifiers maximize O
maximize 0 0 0 that BCI O
BCI 0 0 0 maximize reliability O
reliability 0 0 0 BCI and O
and 0 0 0 reliability speed O
speed 0 0 1 and . O
. 1 0 0 speed experimental O
experimental 0 1 0 . protocols O
protocols 0 0 0 experimental for O
for 0 0 0 protocols BCIs O
BCIs 0 0 0 for based O
based 0 0 0 BCIs on O
on 0 0 0 based psychophysics O
psychophysics 0 0 0 on and O
and 0 0 0 psychophysics neuroscience O
neuroscience 0 0 1 and . O
. 1 0 0 neuroscience ab-initio O
ab-initio 0 1 0 . game O
game 0 0 0 ab-initio strategy O
strategy 0 0 0 game learning O
learning 0 0 1 strategy . O
. 1 0 0 learning improving O
improving 0 1 0 . modelling O
modelling 0 0 0 improving and O
and 0 0 0 modelling model O
model 0 0 0 and selection O
selection 0 0 0 model in O
in 0 0 0 selection finance O
finance 0 0 0 in and O
and 0 0 0 finance financial O
financial 0 0 0 and econometrics O
econometrics 0 0 1 financial ; O
; 1 0 1 econometrics . O
. 1 1 0 ; wind-tunnel O
wind-tunnel 0 1 0 . testing O
testing 0 0 0 wind-tunnel for O
for 0 0 0 testing financial O
financial 0 0 0 for theory O
theory 0 0 0 financial as O
as 0 0 0 theory well O
well 0 0 0 as as O
as 0 0 0 well policy O
policy 0 0 1 as , O
, 1 0 0 policy strategy O
strategy 0 1 0 , and O
and 0 0 0 strategy institutional O
institutional 0 0 0 and design O
design 0 0 1 institutional ; O
; 1 0 1 design . O
. 1 1 0 ; improved O
improved 0 1 1 . ( O
( 1 0 0 improved automated O
automated 0 1 1 ( ) O
) 1 0 0 automated trading O
trading 0 1 0 ) and O
and 0 0 0 trading bargaining O
bargaining 0 0 0 and systems O
systems 0 0 1 bargaining . O
. 1 0 0 systems negotiation O
negotiation 0 1 1 . , O
, 1 0 0 negotiation auctions O
auctions 0 1 0 , and O
and 0 0 0 auctions trading O
trading 0 0 0 and agents O
agents 0 0 1 trading . O
. 1 0 1 agents Group O
Group 1 1 1 . Members O
Members 1 1 1 Group . O
. 1 1 1 Members Maria O
Maria 1 1 1 . Fasli B-PER
Fasli 1 1 1 Maria . I-PER
. 1 1 1 Fasli Simon O
Simon 1 1 1 . Lucas B-PER
Lucas 1 1 1 Simon . I-PER
. 1 1 1 Lucas Dietmar O
Dietmar 1 1 1 . Maringer B-PER
Maringer 1 1 1 Dietmar ( I-PER
( 1 1 0 Maringer CCFEA O
CCFEA 0 1 1 ( ) O
) 1 0 1 CCFEA . O
. 1 1 1 ) Nigel O
Nigel 1 1 1 . Newton B-PER
Newton 1 1 1 Nigel . I-PER
. 1 1 1 Newton Ramaswamy O
Ramaswamy 1 1 1 . Palaniappan B-PER
Palaniappan 1 1 1 Ramaswamy . I-PER
. 1 1 1 Palaniappan Riccardo O
Riccardo 1 1 1 . Poli B-PER
Poli 1 1 1 Riccardo . I-PER
. 1 1 1 Poli Francisco O
Francisco 1 1 1 . Sepulveda B-PER
Sepulveda 1 1 1 Francisco . I-PER
. 1 1 1 Sepulveda Edward O
Edward 1 1 1 . Tsang B-PER
Tsang 1 1 1 Edward . I-PER
. 1 1 1 Tsang Qingfu O
Qingfu 1 1 1 . Zhang B-PER
Zhang 1 1 1 Qingfu . I-PER
. 1 1 1 Zhang Maria O
Maria 1 1 1 . Fasli B-PER
Fasli 1 1 1 Maria . I-PER
. 1 1 1 Fasli Simon O
Simon 1 1 1 . Lucas B-PER
Lucas 1 1 1 Simon . I-PER
. 1 1 1 Lucas Dietmar O
Dietmar 1 1 1 . Maringer B-PER
Maringer 1 1 1 Dietmar ( I-PER
( 1 1 0 Maringer CCFEA O
CCFEA 0 1 1 ( ) O
) 1 0 1 CCFEA . O
. 1 1 1 ) Nigel O
Nigel 1 1 1 . Newton B-PER
Newton 1 1 1 Nigel . I-PER
. 1 1 1 Newton Ramaswamy O
Ramaswamy 1 1 1 . Palaniappan B-PER
Palaniappan 1 1 1 Ramaswamy . I-PER
. 1 1 1 Palaniappan Riccardo O
Riccardo 1 1 1 . Poli B-PER
Poli 1 1 1 Riccardo . I-PER
. 1 1 1 Poli Francisco O
Francisco 1 1 1 . Sepulveda B-PER
Sepulveda 1 1 1 Francisco . I-PER
. 1 1 1 Sepulveda Edward O
Edward 1 1 1 . Tsang B-PER
Tsang 1 1 1 Edward . I-PER
. 1 1 1 Tsang Qingfu O
Qingfu 1 1 1 . Zhang B-PER
Zhang 1 1 1 Qingfu . I-PER
. 1 1 1 Zhang Maria O
Maria 1 1 1 . Fasli B-PER
Fasli 1 1 1 Maria . I-PER
. 1 1 1 Fasli Simon O
Simon 1 1 1 . Lucas B-PER
Lucas 1 1 1 Simon . I-PER
. 1 1 1 Lucas Dietmar O
Dietmar 1 1 1 . Maringer B-PER
Maringer 1 1 1 Dietmar ( I-PER
( 1 1 0 Maringer CCFEA O
CCFEA 0 1 1 ( ) O
) 1 0 1 CCFEA . O
. 1 1 1 ) Nigel O
Nigel 1 1 1 . Newton B-PER
Newton 1 1 1 Nigel . I-PER
. 1 1 1 Newton Ramaswamy O
Ramaswamy 1 1 1 . Palaniappan B-PER
Palaniappan 1 1 1 Ramaswamy . I-PER
. 1 1 1 Palaniappan Riccardo O
Riccardo 1 1 1 . Poli B-PER
Poli 1 1 1 Riccardo . I-PER
. 1 1 1 Poli Francisco O
Francisco 1 1 1 . Sepulveda B-PER
Sepulveda 1 1 1 Francisco . I-PER
. 1 1 1 Sepulveda Edward O
Edward 1 1 1 . Tsang B-PER
Tsang 1 1 1 Edward . I-PER
. 1 1 1 Tsang Qingfu O
Qingfu 1 1 1 . Zhang B-PER
Zhang 1 1 1 Qingfu . I-PER
. 1 1 1 Zhang Maria O
Maria 1 1 1 . Fasli B-PER
Fasli 1 1 1 Maria . I-PER
. 1 1 1 Fasli Simon O
Simon 1 1 1 . Lucas B-PER
Lucas 1 1 1 Simon . I-PER
. 1 1 1 Lucas Dietmar O
Dietmar 1 1 1 . Maringer B-PER
Maringer 1 1 1 Dietmar ( I-PER
( 1 1 0 Maringer CCFEA O
CCFEA 0 1 1 ( ) O
) 1 0 1 CCFEA . O
. 1 1 1 ) Nigel O
Nigel 1 1 1 . Newton B-PER
Newton 1 1 1 Nigel . I-PER
. 1 1 1 Newton Ramaswamy O
Ramaswamy 1 1 1 . Palaniappan B-PER
Palaniappan 1 1 1 Ramaswamy . I-PER
. 1 1 1 Palaniappan Riccardo O
Riccardo 1 1 1 . Poli B-PER
Poli 1 1 1 Riccardo . I-PER
. 1 1 1 Poli Francisco O
Francisco 1 1 1 . Sepulveda B-PER
Sepulveda 1 1 1 Francisco . I-PER
. 1 1 1 Sepulveda Edward O
Edward 1 1 1 . Tsang B-PER
Tsang 1 1 1 Edward . I-PER
. 1 1 1 Tsang Qingfu O
Qingfu 1 1 1 . Zhang B-PER
Zhang 1 1 1 Qingfu . I-PER
. 1 1 1 Zhang Maria O
Maria 1 1 1 . Fasli B-PER
Fasli 1 1 1 Maria . I-PER
. 1 1 1 Fasli Simon O
Simon 1 1 1 . Lucas B-PER
Lucas 1 1 1 Simon . I-PER
. 1 1 1 Lucas Dietmar O
Dietmar 1 1 1 . Maringer B-PER
Maringer 1 1 1 Dietmar ( I-PER
( 1 1 0 Maringer CCFEA O
CCFEA 0 1 1 ( ) O
) 1 0 1 CCFEA . O
. 1 1 1 ) Nigel O
Nigel 1 1 1 . Newton B-PER
Newton 1 1 1 Nigel . I-PER
. 1 1 1 Newton Ramaswamy O
Ramaswamy 1 1 1 . Palaniappan B-PER
Palaniappan 1 1 1 Ramaswamy . I-PER
. 1 1 1 Palaniappan Riccardo O
Riccardo 1 1 1 . Poli B-PER
Poli 1 1 1 Riccardo . I-PER
. 1 1 1 Poli Francisco O
Francisco 1 1 1 . Sepulveda B-PER
Sepulveda 1 1 1 Francisco . I-PER
. 1 1 1 Sepulveda Edward O
Edward 1 1 1 . Tsang B-PER
Tsang 1 1 1 Edward . I-PER
. 1 1 1 Tsang Qingfu O
Qingfu 1 1 1 . Zhang B-PER
Zhang 1 1 1 Qingfu . I-PER
. 1 1 1 Zhang School O
School 1 1 0 . of O
of 0 1 1 School Computer O
Computer 1 0 1 of Science O
Science 1 1 0 Computer and O
and 0 1 1 Science Electronic O
Electronic 1 0 1 and Engineering O
Engineering 1 1 1 Electronic : O
: 1 1 1 Engineering : O
: 1 1 1 : Multimedia O
Multimedia 1 1 1 : Research O
Research 1 1 1 Multimedia Group O
Group 1 1 1 Research . O
. 1 1 1 Group The O
The 1 1 1 . Multimedia O
Multimedia 1 1 0 The group O
group 0 1 0 Multimedia was O
was 0 0 0 group the O
the 0 0 0 was first O
first 0 0 0 the such O
such 0 0 0 first group O
group 0 0 0 such in O
in 0 0 0 group the O
the 0 0 0 in UK O
UK 0 0 1 the ( O
( 1 0 0 UK established O
established 0 1 1 ( 1969 O
1969 1 0 1 established ). O
). 1 1 1 1969 A O
A 1 1 0 ). major O
major 0 1 0 A recent O
recent 0 0 0 major contribution O
contribution 0 0 0 recent was O
was 0 0 0 contribution the O
the 0 0 0 was video O
video 0 0 0 the transcoder O
transcoder 0 0 0 video concept O
concept 0 0 1 transcoder : O
: 1 0 0 concept with O
with 0 1 0 : application O
application 0 0 0 with to O
to 0 0 0 application video O
video 0 0 0 to via O
via 0 0 0 video satellite O
satellite 0 0 1 via , O
, 1 0 0 satellite the O
the 0 1 0 , transcoder O
transcoder 0 0 0 the has O
has 0 0 0 transcoder come O
come 0 0 0 has into O
into 0 0 0 come its O
its 0 0 0 into own O
own 0 0 0 its for O
for 0 0 0 own wireless O
wireless 0 0 0 for video O
video 0 0 0 wireless streaming O
streaming 0 0 1 video , O
, 1 0 0 streaming by O
by 0 1 0 , taking O
taking 0 0 0 by an O
an 0 0 0 taking already O
already 0 0 0 an compressed O
compressed 0 0 0 already bit-stream O
bit-stream 0 0 0 compressed and O
and 0 0 0 bit-stream converting O
converting 0 0 0 and it O
it 0 0 0 converting to O
to 0 0 0 it different O
different 0 0 0 to formats O
formats 0 0 0 different and O
and 0 0 0 formats bit O
bit 0 0 0 and rates O
rates 0 0 0 bit without O
without 0 0 0 rates the O
the 0 0 0 without need O
need 0 0 0 the to O
to 0 0 0 need decode O
decode 0 0 1 to . O
. 1 0 1 decode Current O
Current 1 1 0 . interests O
interests 0 1 1 Current . O
. 1 0 0 interests IPTV O
IPTV 0 1 1 . : O
: 1 0 0 IPTV IPTV O
IPTV 0 1 0 : will O
will 0 0 0 IPTV be O
be 0 0 0 will the O
the 0 0 0 be main O
main 0 0 0 the means O
means 0 0 0 main of O
of 0 0 0 means video O
video 0 0 0 of communication O
communication 0 0 1 video . O
. 1 0 1 communication We O
We 1 1 0 . are O
are 0 1 0 We well-placed O
well-placed 0 0 0 are to O
to 0 0 0 well-placed develop O
develop 0 0 0 to this O
this 0 0 0 develop area O
area 0 0 1 this , O
, 1 0 0 area based O
based 0 1 0 , on O
on 0 0 0 based our O
our 0 0 0 on extensive O
extensive 0 0 0 our achievements O
achievements 0 0 0 extensive in O
in 0 0 0 achievements video O
video 0 0 0 in codecs O
codecs 0 0 1 video , O
, 1 0 0 codecs video O
video 0 1 0 , transcoding O
transcoding 0 0 1 video , O
, 1 0 0 transcoding congestion O
congestion 0 1 0 , control O
control 0 0 1 congestion , O
, 1 0 0 control resource O
resource 0 1 0 , allocation O
allocation 0 0 1 resource , O
, 1 0 0 allocation video O
video 0 1 0 , quality O
quality 0 0 0 video metrics O
metrics 0 0 1 quality , O
, 1 0 0 metrics and O
and 0 1 0 , video O
video 0 0 0 and traffic O
traffic 0 0 0 video quality O
quality 0 0 0 traffic measurement O
measurement 0 0 1 quality . O
. 1 0 1 measurement Teleconferencing O
Teleconferencing 1 1 1 . : O
: 1 1 0 Teleconferencing much O
much 0 1 0 : of O
of 0 0 0 much our O
our 0 0 0 of video O
video 0 0 0 our and O
and 0 0 0 video audio O
audio 0 0 0 and expertise O
expertise 0 0 0 audio is O
is 0 0 0 expertise also O
also 0 0 0 is applicable O
applicable 0 0 0 also to O
to 0 0 0 applicable teleconferencing O
teleconferencing 0 0 1 to , O
, 1 0 0 teleconferencing which O
which 0 1 0 , presents O
presents 0 0 0 which a O
a 0 0 0 presents more O
more 0 0 0 a severe O
severe 0 0 0 more test O
test 0 0 0 severe than O
than 0 0 0 test IPTV O
IPTV 0 0 1 than , O
, 1 0 0 IPTV as O
as 0 1 0 , it O
it 0 0 0 as is O
is 0 0 0 it interactive O
interactive 0 0 0 is and O
and 0 0 0 interactive involves O
involves 0 0 0 and real-time O
real-time 0 0 0 involves network O
network 0 0 0 real-time traffic O
traffic 0 0 1 network . O
. 1 0 1 traffic Spatial O
Spatial 1 1 0 . audio O
audio 0 1 0 Spatial coding O
coding 0 0 0 audio and O
and 0 0 0 coding robust O
robust 0 0 0 and echo O
echo 0 0 0 robust cancellation O
cancellation 0 0 1 echo : O
: 1 0 0 cancellation applied O
applied 0 1 0 : to O
to 0 0 0 applied teleconferencing O
teleconferencing 0 0 0 to and O
and 0 0 0 teleconferencing blind O
blind 0 0 0 and decomposition O
decomposition 0 0 0 blind of O
of 0 0 0 decomposition audio O
audio 0 0 1 of . O
. 1 0 1 audio Video O
Video 1 1 0 . content O
content 0 1 0 Video searching O
searching 0 0 0 content including O
including 0 0 0 searching security O
security 0 0 0 including applications O
applications 0 0 0 security such O
such 0 0 0 applications as O
as 0 0 0 such video O
video 0 0 0 as sensor O
sensor 0 0 0 video networks O
networks 0 0 0 sensor based O
based 0 0 0 networks on O
on 0 0 0 based our O
our 0 0 0 on work O
work 0 0 0 our on O
on 0 0 0 work object-tracking O
object-tracking 0 0 0 on through O
through 0 0 0 object-tracking saliency O
saliency 0 0 0 through and O
and 0 0 0 saliency semantics O
semantics 0 0 1 and . O
. 1 0 1 semantics Colour O
Colour 1 1 0 . object O
object 0 1 0 Colour identification O
identification 0 0 0 object through O
through 0 0 0 identification segmentation O
segmentation 0 0 1 through . O
. 1 0 1 segmentation Wireless O
Wireless 1 1 0 . multimedia O
multimedia 0 1 1 Wireless : O
: 1 0 0 multimedia including O
including 0 1 0 : wearable O
wearable 0 0 0 including computers O
computers 0 0 1 wearable . O
. 1 0 1 computers Group O
Group 1 1 1 . Members O
Members 1 1 1 Group . O
. 1 1 1 Members Martin O
Martin 1 1 1 . Fleury B-PER
Fleury 1 1 1 Martin . I-PER
. 1 1 1 Fleury Mohammed O
Mohammed 1 1 1 . Ghanbari B-PER
Ghanbari 1 1 1 Mohammed . I-PER
. 1 1 1 Ghanbari Malcolm O
Malcolm 1 1 1 . Hawksford B-PER
Hawksford 1 1 1 Malcolm . I-PER
. 1 1 1 Hawksford Steve O
Steve 1 1 1 . Sangwine B-PER
Sangwine 1 1 1 Steve . I-PER
. 1 1 1 Sangwine John O
John 1 1 1 . Woods B-PER
Woods 1 1 1 John . I-PER
. 1 1 1 Woods Group O
Group 1 1 1 . Members B-PER
Members 1 1 1 Group . I-PER
. 1 1 1 Members Martin O
Martin 1 1 1 . Fleury B-PER
Fleury 1 1 1 Martin . I-PER
. 1 1 1 Fleury Mohammed O
Mohammed 1 1 1 . Ghanbari B-PER
Ghanbari 1 1 1 Mohammed . I-PER
. 1 1 1 Ghanbari Malcolm O
Malcolm 1 1 1 . Hawksford B-PER
Hawksford 1 1 1 Malcolm . I-PER
. 1 1 1 Hawksford Steve O
Steve 1 1 1 . Sangwine B-PER
Sangwine 1 1 1 Steve . I-PER
. 1 1 1 Sangwine John O
John 1 1 1 . Woods B-PER
Woods 1 1 1 John . I-PER
. 1 1 1 Woods Group O
Group 1 1 1 . Members B-PER
Members 1 1 1 Group . I-PER
. 1 1 1 Members Martin O
Martin 1 1 1 . Fleury B-PER
Fleury 1 1 1 Martin . I-PER
. 1 1 1 Fleury Mohammed O
Mohammed 1 1 1 . Ghanbari B-PER
Ghanbari 1 1 1 Mohammed . I-PER
. 1 1 1 Ghanbari Malcolm O
Malcolm 1 1 1 . Hawksford B-PER
Hawksford 1 1 1 Malcolm . I-PER
. 1 1 1 Hawksford Steve O
Steve 1 1 1 . Sangwine B-PER
Sangwine 1 1 1 Steve . I-PER
. 1 1 1 Sangwine John O
John 1 1 1 . Woods B-PER
Woods 1 1 1 John . I-PER
. 1 1 1 Woods Group O
Group 1 1 1 . Members B-PER
Members 1 1 1 Group . I-PER
. 1 1 1 Members Martin O
Martin 1 1 1 . Fleury B-PER
Fleury 1 1 1 Martin . I-PER
. 1 1 1 Fleury Mohammed O
Mohammed 1 1 1 . Ghanbari B-PER
Ghanbari 1 1 1 Mohammed . I-PER
. 1 1 1 Ghanbari Malcolm O
Malcolm 1 1 1 . Hawksford B-PER
Hawksford 1 1 1 Malcolm . I-PER
. 1 1 1 Hawksford Steve O
Steve 1 1 1 . Sangwine B-PER
Sangwine 1 1 1 Steve . I-PER
. 1 1 1 Sangwine John O
John 1 1 1 . Woods B-PER
Woods 1 1 1 John . I-PER
. 1 1 1 Woods Group O
Group 1 1 1 . Members B-PER
Members 1 1 1 Group . I-PER
. 1 1 1 Members Martin O
Martin 1 1 1 . Fleury B-PER
Fleury 1 1 1 Martin . I-PER
. 1 1 1 Fleury Mohammed O
Mohammed 1 1 1 . Ghanbari B-PER
Ghanbari 1 1 1 Mohammed . I-PER
. 1 1 1 Ghanbari Malcolm O
Malcolm 1 1 1 . Hawksford B-PER
Hawksford 1 1 1 Malcolm . I-PER
. 1 1 1 Hawksford Steve O
Steve 1 1 1 . Sangwine B-PER
Sangwine 1 1 1 Steve . I-PER
. 1 1 1 Sangwine John O
John 1 1 1 . Woods B-PER
Woods 1 1 1 John . I-PER
. 1 1 1 Woods Group O
Group 1 1 1 . Members B-PER
Members 1 1 1 Group . I-PER
. 1 1 1 Members Martin O
Martin 1 1 1 . Fleury B-PER
Fleury 1 1 1 Martin . I-PER
. 1 1 1 Fleury Mohammed O
Mohammed 1 1 1 . Ghanbari B-PER
Ghanbari 1 1 1 Mohammed . I-PER
. 1 1 1 Ghanbari Malcolm O
Malcolm 1 1 1 . Hawksford B-PER
Hawksford 1 1 1 Malcolm . I-PER
. 1 1 1 Hawksford Steve O
Steve 1 1 1 . Sangwine B-PER
Sangwine 1 1 1 Steve . I-PER
. 1 1 1 Sangwine John O
John 1 1 1 . Woods B-PER
Woods 1 1 1 John . I-PER
. 1 1 1 Woods Group O
Group 1 1 1 . Members B-PER
Members 1 1 1 Group . I-PER
. 1 1 1 Members Martin O
Martin 1 1 1 . Fleury B-PER
Fleury 1 1 1 Martin . I-PER
. 1 1 1 Fleury Mohammed O
Mohammed 1 1 1 . Ghanbari B-PER
Ghanbari 1 1 1 Mohammed . I-PER
. 1 1 1 Ghanbari Malcolm O
Malcolm 1 1 1 . Hawksford B-PER
Hawksford 1 1 1 Malcolm . I-PER
. 1 1 1 Hawksford Steve O
Steve 1 1 1 . Sangwine B-PER
Sangwine 1 1 1 Steve . I-PER
. 1 1 1 Sangwine John O
John 1 1 1 . Woods B-PER
Woods 1 1 1 John . I-PER
. 1 1 1 Woods Group O
Group 1 1 1 . Members B-PER
Members 1 1 1 Group . I-PER
. 1 1 1 Members Laboratories O
Laboratories 1 1 1 . The O
The 1 1 1 Laboratories Video O
Video 1 1 1 The Networking O
Networking 1 1 1 Video Laboratory O
Laboratory 1 1 0 Networking has O
has 0 1 0 Laboratory over O
over 0 0 0 has thirty O
thirty 0 0 0 over five O
five 0 0 0 thirty years O
years 0 0 0 five of O
of 0 0 0 years experience O
experience 0 0 0 of at O
at 0 0 0 experience the O
the 0 0 0 at fore-front O
fore-front 0 0 0 the of O
of 0 0 0 fore-front video O
video 0 0 0 of systems O
systems 0 0 0 video research O
research 0 0 1 systems : O
: 1 0 0 research the O
the 0 1 0 : first O
first 0 0 0 the telephone O
telephone 0 0 0 first system O
system 0 0 0 telephone for O
for 0 0 0 system the O
the 0 0 0 for deaf O
deaf 0 0 1 the , O
, 1 0 0 deaf scalable O
scalable 0 1 0 , video O
video 0 0 0 scalable coding O
coding 0 0 1 video , O
, 1 0 0 coding and O
and 0 1 0 , frequency O
frequency 0 0 0 and domain O
domain 0 0 0 frequency transcoders O
transcoders 0 0 0 domain all O
all 0 0 0 transcoders originated O
originated 0 0 0 all here O
here 0 0 1 originated . O
. 1 0 1 here The O
The 1 1 1 . Audio O
Audio 1 1 1 The Research O
Research 1 1 1 Audio Laboratory O
Laboratory 1 1 0 Research is O
is 0 1 0 Laboratory recognised O
recognised 0 0 0 is international O
international 0 0 0 recognised for O
for 0 0 0 international its O
its 0 0 0 for work O
work 0 0 0 its in O
in 0 0 0 work high-quality O
high-quality 0 0 0 in audio O
audio 0 0 0 high-quality systems O
systems 0 0 1 audio , O
, 1 0 0 systems high O
high 0 1 0 , resolution O
resolution 0 0 0 high digital O
digital 0 0 0 resolution audio O
audio 0 0 0 digital and O
and 0 0 0 audio active O
active 0 0 0 and loudspeaker O
loudspeaker 0 0 0 active designs O
designs 0 0 1 loudspeaker . O
. 1 0 1 designs School O
